Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
31-01-2020,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,7
31-01-2020,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,3
31-01-2020,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,5
31-01-2020,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,1
31-01-2020,2500,Rheumatology,Inpatient,Adult,16-64,  0-3 Months,2
31-01-2020,2500,Rheumatology,Inpatient,Adult,65+,  0-3 Months,2
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,166
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,137
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,69
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,47
31-01-2020,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,26
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,18
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,11
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,7
31-01-2020,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
31-01-2020,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,81
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,57
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,27
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,14
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,31
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,36
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,9
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,5
31-01-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,47
31-01-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,3
31-01-2020,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,7
31-01-2020,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,2
31-01-2020,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,5
31-01-2020,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,3
31-01-2020,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,3
31-01-2020,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,2
31-01-2020,7800,Urology,Day Case,Adult,16-64,  0-3 Months,164
31-01-2020,7800,Urology,Day Case,Adult,16-64,  3-6 Months,52
31-01-2020,7800,Urology,Day Case,Adult,16-64,  6-9 Months,15
31-01-2020,7800,Urology,Day Case,Adult,16-64,  9-12 Months,8
31-01-2020,7800,Urology,Day Case,Adult,65+,  0-3 Months,103
31-01-2020,7800,Urology,Day Case,Adult,65+,  3-6 Months,24
31-01-2020,7800,Urology,Day Case,Adult,65+,  6-9 Months,9
31-01-2020,7800,Urology,Day Case,Adult,65+,  9-12 Months,2
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,82
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,54
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,35
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,19
31-01-2020,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1
31-01-2020,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
31-01-2020,7800,Urology,Inpatient,Adult,65+,  0-3 Months,47
31-01-2020,7800,Urology,Inpatient,Adult,65+,  3-6 Months,26
31-01-2020,7800,Urology,Inpatient,Adult,65+,  6-9 Months,18
31-01-2020,7800,Urology,Inpatient,Adult,65+,  9-12 Months,14
31-01-2020,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3
31-01-2020,7900,Clinical Immunology,Day Case,Adult,16-64,  0-3 Months,67
31-01-2020,7900,Clinical Immunology,Day Case,Adult,16-64,  3-6 Months,42
31-01-2020,7900,Clinical Immunology,Day Case,Adult,16-64,  6-9 Months,31
31-01-2020,7900,Clinical Immunology,Day Case,Adult,16-64,  9-12 Months,7
31-01-2020,7900,Clinical Immunology,Day Case,Adult,16-64, 12-15 Months,1
31-01-2020,7900,Clinical Immunology,Day Case,Adult,65+,  0-3 Months,9
31-01-2020,7900,Clinical Immunology,Day Case,Adult,65+,  3-6 Months,1
31-01-2020,7900,Clinical Immunology,Day Case,Adult,65+,  9-12 Months,1
31-01-2020,7900,Clinical Immunology,Day Case,Adult,65+, 12-15 Months,1
31-01-2020,7900,Clinical Immunology,Day Case,Child,0-15,  0-3 Months,2
31-01-2020,7900,Clinical Immunology,Day Case,Child,0-15,  3-6 Months,1
31-01-2020,7900,Clinical Immunology,Inpatient,Adult,16-64,  3-6 Months,1
31-01-2020,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,130
31-01-2020,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,77
31-01-2020,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,49
31-01-2020,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,22
31-01-2020,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,47
31-01-2020,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,32
31-01-2020,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,13
31-01-2020,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,9
31-01-2020,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,2
31-01-2020,8003,Pain Relief,Inpatient,Adult,16-64,  6-9 Months,1
31-01-2020,8003,Pain Relief,Inpatient,Adult,65+,  3-6 Months,1
31-01-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,2
31-01-2020,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
31-01-2020,0,Small Volume Specialities,Day Case,Adult,65+,  9-12 Months,1
31-01-2020,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,15
31-01-2020,100,Cardiology,Day Case,Adult,65+,  0-3 Months,12
31-01-2020,100,Cardiology,Day Case,Adult,65+,  3-6 Months,1
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,120
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,30
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,38
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,9
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,2
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,3
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,1
31-01-2020,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,8
31-01-2020,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,7
31-01-2020,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,5
31-01-2020,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
31-01-2020,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,19
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,15
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,12
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,7
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,3
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,3
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,14
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,6
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,6
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,10
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,4
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,1
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,2
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,4
31-01-2020,1503,Gynaecology,Inpatient,Child,0-15,  0-3 Months,1
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,7
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,2
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,1
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,18
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,9
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,10
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,1
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,3
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,1
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,2
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,119
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,42
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,11
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,2
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,1
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,2
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,3
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,77
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,48
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,6
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,2
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,2
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,1
31-01-2020,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,4
31-01-2020,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,2
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,34
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,30
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,14
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,6
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,3
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,2
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,3
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,64
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,51
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,28
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,11
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,12
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,1
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,3
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,169
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,94
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,44
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,19
31-01-2020,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,13
31-01-2020,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,10
31-01-2020,2600,General Surgery,Day Case,Adult,16-64,18+ Months,14
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,40
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,29
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,14
31-01-2020,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
31-01-2020,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
31-01-2020,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2
31-01-2020,2600,General Surgery,Day Case,Adult,65+,18+ Months,4
31-01-2020,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,11
31-01-2020,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,4
31-01-2020,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2
31-01-2020,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,4
31-01-2020,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,1
31-01-2020,2600,General Surgery,Day Case,Child,0-15,18+ Months,1
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,16
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,13
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,7
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,4
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,2
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1
31-01-2020,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,5
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,13
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,9
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,7
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,8
31-01-2020,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,5
31-01-2020,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,6
31-01-2020,2600,General Surgery,Inpatient,Adult,65+,18+ Months,9
31-01-2020,7800,Urology,Day Case,Adult,16-64,  0-3 Months,71
31-01-2020,7800,Urology,Day Case,Adult,16-64,  3-6 Months,41
31-01-2020,7800,Urology,Day Case,Adult,16-64,  6-9 Months,8
31-01-2020,7800,Urology,Day Case,Adult,16-64,  9-12 Months,10
31-01-2020,7800,Urology,Day Case,Adult,16-64, 12-15 Months,5
31-01-2020,7800,Urology,Day Case,Adult,16-64, 15-18 Months,5
31-01-2020,7800,Urology,Day Case,Adult,16-64,18+ Months,1
31-01-2020,7800,Urology,Day Case,Adult,65+,  0-3 Months,85
31-01-2020,7800,Urology,Day Case,Adult,65+,  3-6 Months,68
31-01-2020,7800,Urology,Day Case,Adult,65+,  6-9 Months,16
31-01-2020,7800,Urology,Day Case,Adult,65+,  9-12 Months,18
31-01-2020,7800,Urology,Day Case,Adult,65+, 12-15 Months,14
31-01-2020,7800,Urology,Day Case,Adult,65+, 15-18 Months,6
31-01-2020,7800,Urology,Day Case,Child,0-15,  0-3 Months,2
31-01-2020,7800,Urology,Day Case,Child,0-15,  3-6 Months,3
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,16
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,12
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3
31-01-2020,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,1
31-01-2020,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1
31-01-2020,7800,Urology,Inpatient,Adult,65+,  0-3 Months,14
31-01-2020,7800,Urology,Inpatient,Adult,65+,  3-6 Months,10
31-01-2020,7800,Urology,Inpatient,Adult,65+,  6-9 Months,4
31-01-2020,7800,Urology,Inpatient,Adult,65+,  9-12 Months,4
31-01-2020,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3
31-01-2020,7800,Urology,Inpatient,Adult,65+, 15-18 Months,1
31-01-2020,7800,Urology,Inpatient,Adult,65+,18+ Months,1
31-01-2020,7800,Urology,Inpatient,Child,0-15,  0-3 Months,6
31-01-2020,7800,Urology,Inpatient,Child,0-15,  3-6 Months,14
31-01-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
31-01-2020,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
31-01-2020,0,Small Volume Specialities,Day Case,Adult,65+,  3-6 Months,1
31-01-2020,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,13
31-01-2020,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,2
31-01-2020,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,1
31-01-2020,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,1
31-01-2020,300,Dermatology,Day Case,Adult,65+,  0-3 Months,32
31-01-2020,300,Dermatology,Day Case,Adult,65+,  6-9 Months,1
31-01-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,8
31-01-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,6
31-01-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,7
31-01-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,1
31-01-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1
31-01-2020,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,9
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,6
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,3
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,4
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,2
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,3
31-01-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,56
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,46
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,24
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,44
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,30
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,10
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,60
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,4
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,9
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,5
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,3
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,2
31-01-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,9
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,31
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,29
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,7
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,15
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,2
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,1
31-01-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,10
31-01-2020,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,25
31-01-2020,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,2
31-01-2020,1300,Neurology,Day Case,Adult,16-64,  6-9 Months,3
31-01-2020,1300,Neurology,Day Case,Adult,16-64,  9-12 Months,6
31-01-2020,1300,Neurology,Day Case,Adult,65+,  0-3 Months,2
31-01-2020,1300,Neurology,Day Case,Adult,65+,  3-6 Months,1
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,72
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,21
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,12
31-01-2020,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,6
31-01-2020,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,60
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,17
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,10
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,4
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,3
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1
31-01-2020,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,10
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,7
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,6
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,3
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,1
31-01-2020,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,4
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,64
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,47
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,36
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,12
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,5
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,1
31-01-2020,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,9
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,214
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,267
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,142
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,49
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,22
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,13
31-01-2020,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,20
31-01-2020,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,1
31-01-2020,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,1
31-01-2020,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,1
31-01-2020,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,1
31-01-2020,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,1
31-01-2020,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,1
31-01-2020,1700,Ophthalmology,Inpatient,Child,0-15,  0-3 Months,6
31-01-2020,1700,Ophthalmology,Inpatient,Child,0-15,  3-6 Months,8
31-01-2020,1700,Ophthalmology,Inpatient,Child,0-15,  6-9 Months,8
31-01-2020,1700,Ophthalmology,Inpatient,Child,0-15,18+ Months,1
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,52
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,33
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,30
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,14
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,18
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,7
31-01-2020,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,1
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,47
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,31
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,19
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,11
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,4
31-01-2020,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,2
31-01-2020,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,1
31-01-2020,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,1
31-01-2020,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1
31-01-2020,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,2
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,57
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,40
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,17
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,11
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,6
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1
31-01-2020,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,2
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,55
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,30
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,18
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,4
31-01-2020,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,7
31-01-2020,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,2
31-01-2020,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,2
31-01-2020,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,43
31-01-2020,2500,Rheumatology,Day Case,Adult,16-64,  3-6 Months,25
31-01-2020,2500,Rheumatology,Day Case,Adult,16-64,  6-9 Months,8
31-01-2020,2500,Rheumatology,Day Case,Adult,16-64,  9-12 Months,9
31-01-2020,2500,Rheumatology,Day Case,Adult,16-64, 12-15 Months,1
31-01-2020,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,34
31-01-2020,2500,Rheumatology,Day Case,Adult,65+,  3-6 Months,15
31-01-2020,2500,Rheumatology,Day Case,Adult,65+,  6-9 Months,8
31-01-2020,2500,Rheumatology,Day Case,Adult,65+,  9-12 Months,3
31-01-2020,2500,Rheumatology,Day Case,Adult,65+, 12-15 Months,1
31-01-2020,2500,Rheumatology,Day Case,Child,0-15,  3-6 Months,1
31-01-2020,2500,Rheumatology,Inpatient,Adult,16-64,  0-3 Months,19
31-01-2020,2500,Rheumatology,Inpatient,Adult,16-64,  3-6 Months,23
31-01-2020,2500,Rheumatology,Inpatient,Adult,16-64,  6-9 Months,7
31-01-2020,2500,Rheumatology,Inpatient,Adult,16-64,  9-12 Months,1
31-01-2020,2500,Rheumatology,Inpatient,Adult,65+,  0-3 Months,18
31-01-2020,2500,Rheumatology,Inpatient,Adult,65+,  3-6 Months,21
31-01-2020,2500,Rheumatology,Inpatient,Adult,65+,  6-9 Months,8
31-01-2020,2500,Rheumatology,Inpatient,Adult,65+, 12-15 Months,2
